split,mae,rmse,median_ae,mean_error,r2,pearson,spearman,within_2fold,within_4fold,negative_mae,negative_rmse,positive_mae,positive_rmse,phylum_actinomycetota_mae,phylum_bacillota_mae,phylum_bacteroidota_mae,phylum_pseudomonadota_mae
train,0.3576652453068433,0.4851738072737943,0.2740314157525684,-0.01814407201606826,0.6378641147349202,0.8031436907639968,0.8134263465701086,0.5373648215096171,0.828630452133903,0.350821867618899,0.4778120769955438,0.3667365314755949,0.4947633949770689,0.3977577043687684,0.36416767622607477,0.18360151002349442,0.3529029945136188
val,0.4649716147395675,0.6271530937227369,0.3587056334219789,0.01031603528941827,0.4184761436519886,0.6476015683104484,0.6478889267196303,0.43425655976676386,0.7270408163265306,0.44382328374060764,0.5884118740378264,0.4925642716972225,0.6743615530796739,0.647988308584419,0.47949558992444163,,0.44499224768103274
