split,mae,rmse,median_ae,mean_error,r2,pearson,spearman,within_2fold,within_4fold,negative_mae,negative_rmse,positive_mae,positive_rmse,phylum_actinomycetota_mae,phylum_bacillota_mae,phylum_bacteroidota_mae,phylum_pseudomonadota_mae
train,0.4195180530636906,0.5349472930324778,0.34802846729458303,6.960632112681469e-05,0.5597505142724069,0.7606821082925259,0.737053349883288,0.44177347919307636,0.7531965506987809,0.4064760317408505,0.5208061390953832,0.43680599376099594,0.5531352479172655,0.44505207956724996,0.43610028366075704,0.21576095722669275,0.4093473834783391
val,0.5012982536176335,0.6474857759831607,0.41206761396285874,0.03660561254318934,0.38015819687081653,0.6210884843954491,0.5861526901362233,0.3747813411078717,0.6814139941690962,0.4785708374037314,0.6129023996938443,0.5309511751250039,0.6900062342522688,0.6362101701349643,0.5221199574763307,,0.47871508404198626
