split,mae,rmse,median_ae,mean_error,r2,pearson,spearman,within_2fold,within_4fold,negative_mae,negative_rmse,positive_mae,positive_rmse,phylum_actinomycetota_mae,phylum_bacillota_mae,phylum_bacteroidota_mae,phylum_pseudomonadota_mae
train,0.19387788849950344,0.2944912322569936,0.12413355966511022,-0.0022967303164454045,0.8668416015483653,0.9322276504523466,0.924946889330832,0.7897640699931033,0.9407849364063577,0.19423561618559707,0.2955849629693705,0.19339144058663219,0.2929973965773839,0.18771208840040887,0.19380753047139235,0.08309002892637565,0.19570823107482407
val,0.47319307772086483,0.6332002508749288,0.3695472866609597,0.007568191809996399,0.38856083700848343,0.6241244806133658,0.6042921504241019,0.42170265651701105,0.7100357309305577,0.46466998045602065,0.6259814925420362,0.4842779779877583,0.6424674333110576,0.5516709123789203,0.47899136045107377,,0.466407188407858
