split,mae,rmse,median_ae,mean_error,r2,pearson,spearman,within_2fold,within_4fold,negative_mae,negative_rmse,positive_mae,positive_rmse,phylum_actinomycetota_mae,phylum_bacillota_mae,phylum_bacteroidota_mae,phylum_pseudomonadota_mae
train,0.48049205863919814,0.6264196590020014,0.38828504386982987,0.022167842358789158,0.39631883435119497,0.6420756021637305,0.6383580494128999,0.39801555628589763,0.7006119223124716,0.4675075845113959,0.61306846606543,0.49770371725794477,0.6436907324552734,0.5544228072559051,0.49310643046347996,0.29122143756303326,0.4697694844089503
val,0.5288268636450283,0.6898423098423221,0.4361586697506882,0.05732566159946545,0.29640936139069785,0.5541117020163738,0.5366267326773974,0.35094752186588923,0.6561224489795918,0.503157427769038,0.6414622716217192,0.5623182979552611,0.748276404335578,0.7482166179634807,0.546837058422263,,0.5030307939819189
