split,mae,rmse,median_ae,mean_error,r2,pearson,spearman,within_2fold,within_4fold,negative_mae,negative_rmse,positive_mae,positive_rmse,phylum_actinomycetota_mae,phylum_bacillota_mae,phylum_bacteroidota_mae,phylum_pseudomonadota_mae
train,0.41131454984929844,0.5255759454138674,0.3392477298320704,0.0001227003186592314,0.575040219265327,0.7702678765659782,0.7459504436170558,0.45213390300014084,0.7639169288072992,0.4012927141470509,0.5145030193636596,0.42459906281012094,0.5399038230243484,0.41811594728954976,0.42511859244277966,0.1931886136256687,0.4045565958926852
val,0.49307436350399647,0.639299316305347,0.4060548854084684,0.0438071859016041,0.3957329992863329,0.6333650385184147,0.6053441930394764,0.3838921282798834,0.6903061224489796,0.47529891050843603,0.6065490702794645,0.5162663580305408,0.6796606555136536,0.6519829161079415,0.5049886532858001,,0.47595805255966317
