split,mae,rmse,median_ae,mean_error,r2,pearson,spearman,within_2fold,within_4fold,negative_mae,negative_rmse,positive_mae,positive_rmse,phylum_actinomycetota_mae,phylum_bacillota_mae,phylum_bacteroidota_mae,phylum_pseudomonadota_mae
train,0.6186190793541515,0.7784598922029807,0.5341389902613042,-4.3845462266738076e-05,0.06771359238733965,0.2602940810121656,0.20890283228729373,0.2925489459599042,0.5547521792885425,0.617682433218638,0.7815857948856622,0.6198606570547462,0.7742968798789558,0.6584214301999969,0.616691214912037,0.26605999463326946,0.6230849969446592
val,0.6250030272762185,0.7936284060518292,0.5373320603640128,0.05286329336160615,0.06877461581663524,0.2712570362517355,0.2118676782204766,0.29103498542274053,0.5559037900874636,0.6086125955823319,0.7666605954112885,0.6463879563819497,0.8274935153247724,0.7991396893162694,0.6336590716388496,,0.6110887673267748
