split,mae,rmse,median_ae,mean_error,r2,pearson,spearman,within_2fold,within_4fold,negative_mae,negative_rmse,positive_mae,positive_rmse,phylum_actinomycetota_mae,phylum_bacillota_mae,phylum_bacteroidota_mae,phylum_pseudomonadota_mae
train,0.3682194043223936,0.4779587245547639,0.29685536987832606,5.577727941044703e-05,0.6485547677939234,0.8169052619297591,0.8035268936206101,0.5055636414855158,0.8106327370612079,0.3577734290711342,0.46669692306982635,0.3820661383676009,0.4924901128279787,0.3960902798709536,0.38090450944306126,0.21000739447473435,0.3597177828963136
val,0.4986319556349848,0.650350109041108,0.4028915088214151,0.04678304146828972,0.37466198214436996,0.6196077175023921,0.6000793432693942,0.3806122448979592,0.6811224489795918,0.4738577584753268,0.6096700823624074,0.5309553538105372,0.6998801095952825,0.6628539439709947,0.5199140635818761,,0.4730486727469697
