split,mae,rmse,median_ae,mean_error,r2,pearson,spearman,within_2fold,within_4fold,negative_mae,negative_rmse,positive_mae,positive_rmse,phylum_actinomycetota_mae,phylum_bacillota_mae,phylum_bacteroidota_mae,phylum_pseudomonadota_mae
train,0.4839018350757071,0.6234074221129865,0.399964325816103,0.013505536645686598,0.40211066590107125,0.6495251904665275,0.6399008084259906,0.38565190854030706,0.6951187066685447,0.4703833218706351,0.609399882073455,0.5018213928512905,0.6415039531258687,0.5603838036625561,0.4970710877389932,0.30350913467728113,0.4725474869872471
val,0.5300135573719271,0.6871416185820791,0.43790873038648426,0.050734043611439364,0.3019076079143952,0.5603097116057534,0.5387671093339454,0.35036443148688046,0.6517492711370262,0.5052627178450342,0.641348166533114,0.5623064803696389,0.7426558709080744,0.7504596166384245,0.5466323192912035,,0.5048492257312958
