split,mae,rmse,median_ae,mean_error,r2,pearson,spearman,within_2fold,within_4fold,negative_mae,negative_rmse,positive_mae,positive_rmse,phylum_actinomycetota_mae,phylum_bacillota_mae,phylum_bacteroidota_mae,phylum_pseudomonadota_mae
train,0.4000441440990413,0.5149976214313747,0.32515784578320583,6.395026558340834e-05,0.5919744909252256,0.777369771727156,0.7547516703519023,0.46842574768768486,0.776030173560574,0.384822989032855,0.49613848361736984,0.4202206504560646,0.5389803329533366,0.5229330708551753,0.41188805421976793,0.3109999607053059,0.38567677018782853
val,0.509785918491958,0.6603289296846729,0.41515548442109074,0.031923796162120995,0.35532467618970376,0.5976291927744837,0.5711189957236775,0.3678571428571429,0.6700437317784257,0.4852609084707506,0.6205695414472558,0.5417841971472102,0.7088587669902776,0.7169669995056427,0.5271308993780883,,0.4829193953696252
