split,mae,rmse,median_ae,mean_error,r2,pearson,spearman,within_2fold,within_4fold,negative_mae,negative_rmse,positive_mae,positive_rmse,phylum_actinomycetota_mae,phylum_bacillota_mae,phylum_bacteroidota_mae,phylum_pseudomonadota_mae
train,0.16084047677419988,0.2252860017403266,0.11820093276115307,0.011412394225912307,0.9225684438556258,0.9641908663242906,0.9639855734406673,0.8631167544358612,0.9810455237710783,0.16043882881049515,0.22214612868705674,0.16137547461169086,0.22940159650207342,0.17363825676462516,0.1604221717328321,0.160037915147873,0.15974363209699105
val,0.3895654866456456,0.5350840720533193,0.28095756817501805,0.007893672851307916,0.5508734432443654,0.7439264884160112,0.7265235077392411,0.524759466854974,0.7916850560508429,0.3840257087118543,0.5259645637380085,0.39668406777032983,0.54657924988258,0.4746722034750123,0.39060599160115855,,0.3852233780828576
